C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_09_698.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_09_698.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_09_698.jpg,0,0,0,10.72493
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_09_769.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_09_769.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_09_769.jpg,0,0,0,10.63873
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_09_841.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_09_841.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_09_841.jpg,0,0,0,10.57452
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_09_913.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_09_913.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_09_913.jpg,0,0,0,10.48953
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_09_985.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_09_985.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_09_985.jpg,0,0,0,10.40518
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_10_060.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_10_060.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_10_060.jpg,0,0,0,10.34239
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_10_127.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_10_127.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_10_127.jpg,0,0,0,10.25926
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_10_201.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_10_201.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_10_201.jpg,0,0,0,10.19735
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_10_276.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_10_276.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_10_276.jpg,0,0,0,10.11539
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\center_2019_06_05_23_13_10_347.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\left_2019_06_05_23_13_10_347.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData5\IMG\right_2019_06_05_23_13_10_347.jpg,0,0,0,10.03408
