C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_084.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_084.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_084.jpg,0,0,0,24.85044
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_155.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_155.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_155.jpg,0,0,0,24.64925
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_222.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_222.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_222.jpg,0,0,0,24.49942
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_290.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_290.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_290.jpg,0,0,0,24.35049
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_359.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_359.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_359.jpg,0,0,0,24.15333
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_425.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_425.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_425.jpg,0,0,0,24.00649
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_493.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_493.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_493.jpg,0,0,0,23.81209
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_563.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_563.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_563.jpg,0,0,0,23.66732
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_630.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_630.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_630.jpg,0,0,0,23.52342
C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\center_2019_06_05_20_55_50_698.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\left_2019_06_05_20_55_50_698.jpg,C:\Scarlett\SelfDrivingCar\UdacityComputerVision\CarND-BehavioralCloning\TrainingData3\IMG\right_2019_06_05_20_55_50_698.jpg,0,0,0,23.33291
